City,Country,Region,Segment,Ship Mode,State,Days to Ship,Product Name,Discount,Actual Discount,Sales,Profit,Quantity,Category,Sub-Category,Year
Madrid,Spain,South,Consumer,Economy,Madrid,5,"Jiffy Peel and Seal, Set of 50",0.0,0.0,40,10,2,Office Supplies,Envelopes,2016
Madrid,Spain,South,Consumer,Economy,Madrid,5,"Eldon File Cart, Single Width",0.1,57.8,578,212,5,Office Supplies,Storage,2016
Trento,Italy,South,Home Office,Immediate,Trentino-Alto Adige,0,"Sauder Classic Bookcase, Traditional",0.0,0.0,1308,536,3,Furniture,Bookcases,2016
Trento,Italy,South,Home Office,Immediate,Trentino-Alto Adige,0,"Harbour Creations Swivel Stool, Red",0.6000000000000001,129.6,216,-135,3,Furniture,Chairs,2016
Trento,Italy,South,Home Office,Immediate,Trentino-Alto Adige,0,"Hon Rocking Chair, Black",0.6000000000000001,92.4,154,-85,3,Furniture,Chairs,2016
Trento,Italy,South,Home Office,Immediate,Trentino-Alto Adige,0,"Xerox Parchment Paper, Premium",0.0,0.0,40,13,3,Office Supplies,Paper,2016
Trento,Italy,South,Home Office,Immediate,Trentino-Alto Adige,0,"Epson Receipt Printer, Wireless",0.4,140.4,351,-94,5,Technology,Machines,2016
Seville,Spain,South,Corporate,Economy,Andalusía,5,"Hewlett Ink, Color",0.0,0.0,300,42,2,Technology,Copiers,2016
Hartlepool,United Kingdom,North,Consumer,Economy,England,4,"Dania Classic Bookcase, Mobile",0.0,0.0,1240,223,3,Furniture,Bookcases,2016
Hartlepool,United Kingdom,North,Consumer,Economy,England,4,"Cardinal Binding Machine, Economy",0.0,0.0,100,28,2,Office Supplies,Binders,2016
Hartlepool,United Kingdom,North,Consumer,Economy,England,4,"Jiffy Mailers, Set of 50",0.0,0.0,112,24,3,Office Supplies,Envelopes,2016
Hartlepool,United Kingdom,North,Consumer,Economy,England,4,"OIC Push Pins, Assorted Sizes",0.0,0.0,62,12,5,Office Supplies,Fasteners,2016
Hartlepool,United Kingdom,North,Consumer,Economy,England,4,"Novimex File Folder Labels, Adjustable",0.0,0.0,18,4,3,Office Supplies,Labels,2016
Hartlepool,United Kingdom,North,Consumer,Economy,England,4,"Novimex Round Labels, Laser Printer Compatible",0.0,0.0,31,15,5,Office Supplies,Labels,2016
Hartlepool,United Kingdom,North,Consumer,Economy,England,4,"Fellowes Shelving, Single Width",0.0,0.0,405,105,7,Office Supplies,Storage,2016
Hartlepool,United Kingdom,North,Consumer,Economy,England,4,"HP Copy Machine, Laser",0.0,0.0,730,365,3,Technology,Copiers,2016
Hartlepool,United Kingdom,North,Consumer,Economy,England,4,"Konica Printer, White",0.0,0.0,799,240,3,Technology,Machines,2016
Hartlepool,United Kingdom,North,Consumer,Economy,England,4,"Okidata Card Printer, Durable",0.0,0.0,704,56,4,Technology,Machines,2016
Murcia,Spain,South,Consumer,Economy,Murcia,4,"Avery File Folder Labels, Alphabetical",0.0,0.0,80,26,9,Office Supplies,Labels,2016
Murcia,Spain,South,Consumer,Economy,Murcia,4,"Green Bar Cards & Envelopes, Multicolor",0.0,0.0,100,12,2,Office Supplies,Paper,2016
Tournai,Belgium,Central,Home Office,Economy,Hainaut,4,"Stockwell Paper Clips, Assorted Sizes",0.0,0.0,77,30,7,Office Supplies,Fasteners,2016
Dijon,France,Central,Consumer,Economy,Bourgogne-Franche-Comté,4,"Hon Chairmat, Adjustable",0.1,15.7,157,24,3,Furniture,Chairs,2016
Dijon,France,Central,Consumer,Economy,Bourgogne-Franche-Comté,4,"Ibico Binder Covers, Economy",0.0,0.0,41,6,3,Office Supplies,Binders,2016
Sindelfingen,Germany,Central,Corporate,Economy Plus,Baden-Württemberg,5,"BIC Pencil Sharpener, Water Color",0.0,0.0,290,110,9,Office Supplies,Art,2016
Sindelfingen,Germany,Central,Corporate,Economy Plus,Baden-Württemberg,5,"Acco 3-Hole Punch, Recycled",0.0,0.0,122,11,4,Office Supplies,Binders,2016
Sindelfingen,Germany,Central,Corporate,Economy Plus,Baden-Württemberg,5,"Eldon Box, Industrial",0.1,2.9,29,9,3,Office Supplies,Storage,2016
Sindelfingen,Germany,Central,Corporate,Economy Plus,Baden-Württemberg,5,"Hewlett Wireless Fax, High-Speed",0.0,0.0,1514,742,4,Technology,Copiers,2016
Witten,Germany,Central,Home Office,Immediate,North Rhine-Westphalia,0,"Binney & Smith Sketch Pad, Fluorescent",0.0,0.0,95,5,2,Office Supplies,Art,2016
Ploemeur,France,Central,Consumer,Economy Plus,Brittany,2,"Samsung Office Telephone, with Caller ID",0.15,41.55,277,26,5,Technology,Phones,2016
Vitrolles,France,Central,Consumer,Economy Plus,Provence-Alpes-Côte d'Azur,2,"Rubbermaid Frame, Erganomic",0.0,0.0,109,40,1,Furniture,Furnishings,2016
Vitrolles,France,Central,Consumer,Economy Plus,Provence-Alpes-Côte d'Azur,2,"Avery Removable Labels, Laser Printer Compatible",0.0,0.0,43,9,4,Office Supplies,Labels,2016
Vitrolles,France,Central,Consumer,Economy Plus,Provence-Alpes-Côte d'Azur,2,"Hewlett Copy Machine, Color",0.15,101.4,676,151,3,Technology,Copiers,2016
Amsterdam,Netherlands,Central,Home Office,Economy,North Holland,6,"Cardinal Hole Reinforcements, Recycled",0.5,5.5,11,-2,4,Office Supplies,Binders,2016
Blackpool,United Kingdom,North,Corporate,Economy,England,6,"Wilson Jones Index Tab, Economy",0.0,0.0,45,12,7,Office Supplies,Binders,2016
Blackpool,United Kingdom,North,Corporate,Economy,England,6,"Eldon Folders, Wire Frame",0.0,0.0,64,6,4,Office Supplies,Storage,2016
Rome,Italy,South,Home Office,Economy Plus,Lazio,5,"Binney & Smith Pens, Fluorescent",0.0,0.0,53,1,4,Office Supplies,Art,2016
Rome,Italy,South,Home Office,Economy Plus,Lazio,5,"Stanley Canvas, Water Color",0.0,0.0,158,69,3,Office Supplies,Art,2016
Rome,Italy,South,Home Office,Economy Plus,Lazio,5,"Rogers Shelving, Blue",0.4,59.6,149,-87,4,Office Supplies,Storage,2016
Bologna,Italy,South,Consumer,Economy,Emilia-Romagna,5,"Smead Legal Exhibit Labels, 5000 Label Set",0.0,0.0,11,2,1,Office Supplies,Labels,2016
Bologna,Italy,South,Consumer,Economy,Emilia-Romagna,5,"Logitech Keyboard, USB",0.0,0.0,218,46,3,Technology,Accessories,2016
Lille,France,Central,Consumer,Economy Plus,Nord-Pas-de-Calais-Picardie,5,"Hon Legal Exhibit Labels, 5000 Label Set",0.0,0.0,45,8,4,Office Supplies,Labels,2016
Brescia,Italy,South,Consumer,Economy Plus,Lombardy,5,"Cardinal Binding Machine, Clear",0.0,0.0,98,39,2,Office Supplies,Binders,2016
Nantes,France,Central,Consumer,Priority,Pays de la Loire,3,"Ibico 3-Hole Punch, Durable",0.0,0.0,96,35,3,Office Supplies,Binders,2016
Herford,Germany,Central,Corporate,Economy,North Rhine-Westphalia,4,"Memorex Router, Erganomic",0.0,0.0,732,220,3,Technology,Accessories,2016
Milan,Italy,South,Consumer,Priority,Lombardy,3,"Green Bar Computer Printout Paper, Premium",0.0,0.0,30,13,1,Office Supplies,Paper,2016
Milan,Italy,South,Consumer,Priority,Lombardy,3,"Rogers Box, Wire Frame",0.4,22.0,55,-26,4,Office Supplies,Storage,2016
Milan,Italy,South,Consumer,Priority,Lombardy,3,"Tenex Trays, Blue",0.4,52.0,130,-41,4,Office Supplies,Storage,2016
Huddinge,Sweden,North,Corporate,Economy,Stockholm,7,"Office Star Bag Chairs, Red",0.5,27.5,55,-33,2,Furniture,Chairs,2016
Halle,Germany,Central,Corporate,Economy,Saxony-Anhalt,6,"Elite Letter Opener, High Speed",0.0,0.0,134,56,5,Office Supplies,Supplies,2016
Essen,Germany,Central,Corporate,Economy Plus,North Rhine-Westphalia,2,"Stanley Canvas, Blue",0.0,0.0,148,24,3,Office Supplies,Art,2016
Essen,Germany,Central,Corporate,Economy Plus,North Rhine-Westphalia,2,"Acco Hole Reinforcements, Clear",0.0,0.0,24,1,4,Office Supplies,Binders,2016
Essen,Germany,Central,Corporate,Economy Plus,North Rhine-Westphalia,2,"SanDisk Router, USB",0.0,0.0,513,215,2,Technology,Accessories,2016
Wasquehal,France,Central,Home Office,Economy,Nord-Pas-de-Calais-Picardie,4,"Sharp Copy Machine, High-Speed",0.15,61.05,407,139,2,Technology,Copiers,2016
Herten,Germany,Central,Consumer,Economy,North Rhine-Westphalia,4,"Belkin Mouse, Erganomic",0.0,0.0,193,33,5,Technology,Accessories,2016
Herten,Germany,Central,Consumer,Economy,North Rhine-Westphalia,4,"Samsung Audio Dock, Full Size",0.0,0.0,336,44,2,Technology,Phones,2016
Hastings,United Kingdom,North,Consumer,Economy,England,5,"Rogers File Cart, Blue",0.0,0.0,844,8,6,Office Supplies,Storage,2016
Leipzig,Germany,Central,Corporate,Priority,Saxony,3,"Hon Rocking Chair, Adjustable",0.1,71.9,719,303,6,Furniture,Chairs,2016
Leipzig,Germany,Central,Corporate,Priority,Saxony,3,"Jiffy Manila Envelope, Security-Tint",0.0,0.0,57,28,2,Office Supplies,Envelopes,2016
West Bromwich,United Kingdom,North,Home Office,Economy Plus,England,3,"Boston Sketch Pad, Easy-Erase",0.0,0.0,244,71,5,Office Supplies,Art,2016
West Bromwich,United Kingdom,North,Home Office,Economy Plus,England,3,"Eldon Box, Blue",0.0,0.0,21,5,2,Office Supplies,Storage,2016
Schiltigheim,France,Central,Corporate,Priority,Alsace-Champagne-Ardenne-Lorraine,1,"Barricks Round Table, Rectangular",0.35000000000000003,567.7,1622,-624,5,Furniture,Tables,2016
Schiltigheim,France,Central,Corporate,Priority,Alsace-Champagne-Ardenne-Lorraine,1,"Ibico Binding Machine, Recycled",0.0,0.0,259,47,5,Office Supplies,Binders,2016
Schiltigheim,France,Central,Corporate,Priority,Alsace-Champagne-Ardenne-Lorraine,1,"Acme Ruler, High Speed",0.0,0.0,33,1,2,Office Supplies,Supplies,2016
Helmond,Netherlands,Central,Home Office,Economy,North Brabant,4,"Hoover Blender, Black",0.5,48.5,97,-62,2,Office Supplies,Appliances,2016
Vitoria,Spain,South,Corporate,Economy Plus,Basque Country,4,"Kleencut Trimmer, Steel",0.0,0.0,82,13,2,Office Supplies,Supplies,2016
Vitoria,Spain,South,Corporate,Economy Plus,Basque Country,4,"Belkin Flash Drive, Bluetooth",0.0,0.0,294,109,7,Technology,Accessories,2016
Kassel,Germany,Central,Consumer,Economy Plus,Hesse,5,"Sauder Classic Bookcase, Traditional",0.1,117.7,1177,405,3,Furniture,Bookcases,2016
Kassel,Germany,Central,Consumer,Economy Plus,Hesse,5,"Avery Round Labels, Laser Printer Compatible",0.0,0.0,21,5,3,Office Supplies,Labels,2016
Montmorency,France,Central,Corporate,Economy,Ile-de-France,4,"Advantus Frame, Black",0.0,0.0,222,44,2,Furniture,Furnishings,2016
Montmorency,France,Central,Corporate,Economy,Ile-de-France,4,"Fiskars Shears, Steel",0.0,0.0,94,27,2,Office Supplies,Supplies,2016
Antwerp,Belgium,Central,Consumer,Economy,Antwerp,5,"Enermax Flash Drive, Bluetooth",0.0,0.0,166,53,4,Technology,Accessories,2016
Mainz,Germany,Central,Home Office,Immediate,Rhineland-Palatinate,0,"Office Star Chairmat, Red",0.1,23.7,237,79,4,Furniture,Chairs,2016
Mainz,Germany,Central,Home Office,Immediate,Rhineland-Palatinate,0,"Boston Highlighters, Fluorescent",0.0,0.0,60,16,3,Office Supplies,Art,2016
Mainz,Germany,Central,Home Office,Immediate,Rhineland-Palatinate,0,"Sanford Canvas, Easy-Erase",0.0,0.0,152,20,3,Office Supplies,Art,2016
Mainz,Germany,Central,Home Office,Immediate,Rhineland-Palatinate,0,"Acco Binder Covers, Economy",0.0,0.0,40,16,3,Office Supplies,Binders,2016
Mainz,Germany,Central,Home Office,Immediate,Rhineland-Palatinate,0,"Panasonic Inkjet, Red",0.0,0.0,928,260,3,Technology,Machines,2016
Nacka,Sweden,North,Home Office,Priority,Stockholm,3,"Office Star Steel Folding Chair, Black",0.5,156.0,312,-312,7,Furniture,Chairs,2016
Nacka,Sweden,North,Home Office,Priority,Stockholm,3,"Harbour Creations File Folder Labels, Alphabetical",0.5,4.5,9,-6,2,Office Supplies,Labels,2016
Madrid,Spain,South,Home Office,Priority,Madrid,1,"Elite Ruler, High Speed",0.0,0.0,83,6,6,Office Supplies,Supplies,2016
Milan,Italy,South,Home Office,Economy,Lombardy,5,"SanDisk Memo Slips, Recycled",0.0,0.0,51,21,3,Office Supplies,Paper,2016
Milan,Italy,South,Home Office,Economy,Lombardy,5,"Smead File Cart, Single Width",0.4,154.8,387,-213,5,Office Supplies,Storage,2016
Istres,France,Central,Corporate,Economy Plus,Provence-Alpes-Côte d'Azur,5,"Stockwell Push Pins, 12 Pack",0.0,0.0,27,2,2,Office Supplies,Fasteners,2016
Eindhoven,Netherlands,Central,Home Office,Priority,North Brabant,3,"Deflect-O Light Bulb, Black",0.2,9.2,46,9,3,Furniture,Furnishings,2016
Brighton,United Kingdom,North,Corporate,Economy,England,6,"Cardinal Hole Reinforcements, Economy",0.0,0.0,16,6,3,Office Supplies,Binders,2016
Brighton,United Kingdom,North,Corporate,Economy,England,6,"Epson Receipt Printer, White",0.0,0.0,231,99,2,Technology,Machines,2016
Coulommiers,France,Central,Consumer,Economy,Ile-de-France,6,"Ikea Floating Shelf Set, Pine",0.1,61.8,618,27,4,Furniture,Bookcases,2016
Coulommiers,France,Central,Consumer,Economy,Ile-de-France,6,"Cardinal Binder, Clear",0.0,0.0,53,2,4,Office Supplies,Binders,2016
Coulommiers,France,Central,Consumer,Economy,Ile-de-France,6,"Fellowes Lockers, Blue",0.1,112.0,1120,199,6,Office Supplies,Storage,2016
Coulommiers,France,Central,Consumer,Economy,Ile-de-France,6,"Brother Fax and Copier, Digital",0.15,170.55,1137,-14,7,Technology,Copiers,2016
Stockholm,Sweden,North,Corporate,Economy,Stockholm,5,"Hon Removable Labels, Adjustable",0.5,2.0,4,-3,1,Office Supplies,Labels,2016
Stockholm,Sweden,North,Corporate,Economy,Stockholm,5,"Motorola Signal Booster, Cordless",0.5,36.5,73,-7,1,Technology,Phones,2016
Elx,Spain,South,Consumer,Economy,Valenciana,6,"SAFCO Rocking Chair, Black",0.2,42.4,212,-24,2,Furniture,Chairs,2016
Chelmsford,United Kingdom,North,Home Office,Economy,England,6,"Logitech Router, Erganomic",0.0,0.0,1716,309,7,Technology,Accessories,2016
Sheffield,United Kingdom,North,Consumer,Economy Plus,England,5,"Stanley Pens, Water Color",0.5,16.5,33,-12,5,Office Supplies,Art,2016
Sheffield,United Kingdom,North,Consumer,Economy Plus,England,5,"Wilson Jones Binding Machine, Durable",0.5,12.5,25,-24,1,Office Supplies,Binders,2016
Sheffield,United Kingdom,North,Consumer,Economy Plus,England,5,"Wilson Jones Binding Machine, Recycled",0.5,37.0,74,-58,3,Office Supplies,Binders,2016
Sheffield,United Kingdom,North,Consumer,Economy Plus,England,5,"SanDisk Parchment Paper, Recycled",0.5,8.5,17,-11,2,Office Supplies,Paper,2016
Argenteuil,France,Central,Consumer,Economy,Ile-de-France,6,"Cardinal Index Tab, Economy",0.0,0.0,53,24,6,Office Supplies,Binders,2016
Bilbao,Spain,South,Consumer,Economy Plus,Basque Country,2,"Avery Binder Covers, Durable",0.0,0.0,25,3,2,Office Supplies,Binders,2016
Carrara,Italy,South,Home Office,Economy,Tuscany,5,"Eldon Trays, Wire Frame",0.4,67.6,169,-3,6,Office Supplies,Storage,2016
Carrara,Italy,South,Home Office,Economy,Tuscany,5,"SanDisk Keyboard, Erganomic",0.0,0.0,159,21,2,Technology,Accessories,2016
Carrara,Italy,South,Home Office,Economy,Tuscany,5,"HP Copy Machine, Color",0.0,0.0,1209,242,5,Technology,Copiers,2016
Piacenza,Italy,South,Corporate,Economy Plus,Emilia-Romagna,4,"BIC Canvas, Blue",0.0,0.0,107,9,2,Office Supplies,Art,2016
Epinal,France,Central,Consumer,Immediate,Alsace-Champagne-Ardenne-Lorraine,0,"Cardinal Index Tab, Durable",0.0,0.0,15,7,2,Office Supplies,Binders,2016
Epinal,France,Central,Consumer,Immediate,Alsace-Champagne-Ardenne-Lorraine,0,"Eldon Trays, Industrial",0.1,17.4,174,72,4,Office Supplies,Storage,2016
Granollers,Spain,South,Consumer,Economy Plus,Catalonia,5,"Boston Highlighters, Easy-Erase",0.0,0.0,115,25,6,Office Supplies,Art,2016
Granollers,Spain,South,Consumer,Economy Plus,Catalonia,5,"Rogers Folders, Industrial",0.1,14.0,140,6,5,Office Supplies,Storage,2016
Granollers,Spain,South,Consumer,Economy Plus,Catalonia,5,"Brother Fax Machine, Laser",0.0,0.0,637,261,2,Technology,Copiers,2016
Mougins,France,Central,Consumer,Economy,Provence-Alpes-Côte d'Azur,4,"Eldon Door Stop, Durable",0.0,0.0,94,20,2,Furniture,Furnishings,2016
Mougins,France,Central,Consumer,Economy,Provence-Alpes-Côte d'Azur,4,"Ibico Hole Reinforcements, Economy",0.0,0.0,28,14,4,Office Supplies,Binders,2016
Mougins,France,Central,Consumer,Economy,Provence-Alpes-Côte d'Azur,4,"StarTech Card Printer, Durable",0.15,62.55,417,49,3,Technology,Machines,2016
Bognor Regis,United Kingdom,North,Corporate,Economy,England,4,"Hon Legal Exhibit Labels, 5000 Label Set",0.0,0.0,101,18,9,Office Supplies,Labels,2016
Bognor Regis,United Kingdom,North,Corporate,Economy,England,4,"Eldon Lockers, Industrial",0.0,0.0,1389,680,7,Office Supplies,Storage,2016
Bognor Regis,United Kingdom,North,Corporate,Economy,England,4,"HP Ink, Color",0.0,0.0,651,169,5,Technology,Copiers,2016
Stockholm,Sweden,North,Home Office,Priority,Stockholm,3,"BIC Pens, Easy-Erase",0.5,11.0,22,-12,3,Office Supplies,Art,2016
Brescia,Italy,South,Home Office,Economy,Lombardy,5,"Harbour Creations Swivel Stool, Red",0.6000000000000001,172.8,288,-180,4,Furniture,Chairs,2016
Doetinchem,Netherlands,Central,Consumer,Economy,Gelderland,6,"BIC Sketch Pad, Blue",0.5,24.5,49,-31,2,Office Supplies,Art,2016
Doetinchem,Netherlands,Central,Consumer,Economy,Gelderland,6,"Stockwell Staples, Metal",0.5,10.5,21,-10,4,Office Supplies,Fasteners,2016
Doetinchem,Netherlands,Central,Consumer,Economy,Gelderland,6,"Green Bar Computer Printout Paper, Premium",0.5,7.5,15,-2,1,Office Supplies,Paper,2016
Doetinchem,Netherlands,Central,Consumer,Economy,Gelderland,6,"Eldon Box, Industrial",0.5,13.5,27,-7,5,Office Supplies,Storage,2016
Doetinchem,Netherlands,Central,Consumer,Economy,Gelderland,6,"Belkin Memory Card, USB",0.5,316.5,633,-633,11,Technology,Accessories,2016
Solihull,United Kingdom,North,Consumer,Economy,England,5,"Rogers Shelving, Industrial",0.0,0.0,125,38,2,Office Supplies,Storage,2016
Altamura,Italy,South,Consumer,Priority,Apulia,2,"Enermax Memory Card, USB",0.0,0.0,802,120,7,Technology,Accessories,2016
Oslo,Norway,North,Corporate,Economy Plus,Oslo,5,"Nokia Audio Dock, Full Size",0.0,0.0,840,143,5,Technology,Phones,2016
Preston,United Kingdom,North,Consumer,Economy Plus,England,4,"Sauder Classic Bookcase, Metal",0.0,0.0,871,131,2,Furniture,Bookcases,2016
Villejuif,France,Central,Consumer,Economy,Ile-de-France,5,"BIC Markers, Fluorescent",0.0,0.0,55,4,2,Office Supplies,Art,2016
Villejuif,France,Central,Consumer,Economy,Ile-de-France,5,"Avery Index Tab, Durable",0.0,0.0,13,3,2,Office Supplies,Binders,2016
Villejuif,France,Central,Consumer,Economy,Ile-de-France,5,"Accos Paper Clips, Assorted Sizes",0.0,0.0,46,0,4,Office Supplies,Fasteners,2016
Villejuif,France,Central,Consumer,Economy,Ile-de-France,5,"Stiletto Trimmer, Easy Grip",0.0,0.0,177,41,4,Office Supplies,Supplies,2016
Villejuif,France,Central,Consumer,Economy,Ile-de-France,5,"Hewlett Wireless Fax, Digital",0.15,96.9,646,-23,2,Technology,Copiers,2016
Augsburg,Germany,Central,Home Office,Economy,Bavaria,5,"Dania Classic Bookcase, Pine",0.1,185.4,1854,433,5,Furniture,Bookcases,2016
Augsburg,Germany,Central,Home Office,Economy,Bavaria,5,"Bevis Coffee Table, Fully Assembled",0.35000000000000003,218.05,623,-192,3,Furniture,Tables,2016
Munich,Germany,Central,Consumer,Economy,Bavaria,4,"Avery Color Coded Labels, Alphabetical",0.0,0.0,66,27,5,Office Supplies,Labels,2016
Vienna,Austria,Central,Corporate,Economy,Vienna,5,"Smead Color Coded Labels, 5000 Label Set",0.0,0.0,27,5,2,Office Supplies,Labels,2016
Willich,Germany,Central,Consumer,Economy Plus,North Rhine-Westphalia,4,"Avery Binder, Clear",0.0,0.0,49,5,4,Office Supplies,Binders,2016
Willich,Germany,Central,Consumer,Economy Plus,North Rhine-Westphalia,4,"Tenex Shelving, Single Width",0.1,14.8,148,25,3,Office Supplies,Storage,2016
Helsinki,Finland,North,Consumer,Priority,Uusimaa,3,"Sanford Sketch Pad, Fluorescent",0.0,0.0,93,44,2,Office Supplies,Art,2016
Helsinki,Finland,North,Consumer,Priority,Uusimaa,3,"Belkin Numeric Keypad, Bluetooth",0.0,0.0,173,74,3,Technology,Accessories,2016
Saint-Laurent-du-Var,France,Central,Corporate,Immediate,Provence-Alpes-Côte d'Azur,0,"Bush Library with Doors, Metal",0.1,163.7,1637,91,5,Furniture,Bookcases,2016
Saint-Laurent-du-Var,France,Central,Corporate,Immediate,Provence-Alpes-Côte d'Azur,0,"Hon Executive Leather Armchair, Red",0.1,41.3,413,-46,1,Furniture,Chairs,2016
Saint-Laurent-du-Var,France,Central,Corporate,Immediate,Provence-Alpes-Côte d'Azur,0,"KitchenAid Microwave, White",0.1,55.5,555,142,2,Office Supplies,Appliances,2016
Saint-Laurent-du-Var,France,Central,Corporate,Immediate,Provence-Alpes-Côte d'Azur,0,"Stanley Pencil Sharpener, Water Color",0.0,0.0,28,1,1,Office Supplies,Art,2016
Birmingham,United Kingdom,North,Consumer,Economy,England,5,"Binney & Smith Pens, Blue",0.5,15.0,30,-5,5,Office Supplies,Art,2016
Birmingham,United Kingdom,North,Consumer,Economy,England,5,"Rogers Shelving, Wire Frame",0.5,30.5,61,-23,2,Office Supplies,Storage,2016
Antony,France,Central,Home Office,Economy Plus,Ile-de-France,2,"Wilson Jones 3-Hole Punch, Clear",0.0,0.0,110,31,4,Office Supplies,Binders,2016
Cork,Ireland,North,Consumer,Economy Plus,Cork,3,"Panasonic Inkjet, White",0.5,388.0,776,-326,5,Technology,Machines,2016
Murcia,Spain,South,Consumer,Economy,Murcia,4,"Novimex File Folder Labels, Laser Printer Compatible",0.0,0.0,50,9,6,Office Supplies,Labels,2016
